party_name,candidate_name,candidate_id,deputy_name,has_details,detail_url
MORENA,DIEGO CESAR VALDEZ LOPEZ,10019,MARIO GABRIEL ROSAS JUAREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10019
MORENA,MARIA CRISTINA CRUZ CRUZ,10021,MARIA ELENA MORALES ZEA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10021
MORENA,FELIX ORLANDO TAPIA MEDINA,10023,ELEAZAR RUBIO ALDARAN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10023
MORENA,ESTHER SILVIA CUELLAR MONDRAGON,10025,MARCELA VILLASEÑOR ROMERO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10025
MORENA,JOSE ARTURO OCAMPO FRANCO,10027,JUAN ALBERTO CHAVARRIA RODRIGUEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10027
ENCUENTRO SOCIAL,JOSE ANDRES MILLAN ARROYO,10723,BERLIN RODRIGUEZ SORIA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10723
ENCUENTRO SOCIAL,AIDA ARREGUI GUERRERO,10727,ALEJANDRINA MORENO ROMERO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10727
ENCUENTRO SOCIAL,MIGUEL LUCIEN BURLE RODRIGUEZ,11106,INOCENCIO JUVENCIO HERNANDEZ HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11106
ENCUENTRO SOCIAL,LUCILA ROMERO Y JIMENEZ CANET,10737,ARELY HERRERA RANGEL,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10737
ENCUENTRO SOCIAL,ARMANDO GONZALEZ ESCOTO,10741,ERNESTO GUERRA MOTA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10741
ENCUENTRO SOCIAL,JIMENA MONTSERRAT HERNANDEZ GUTIERREZ,11108,JAZMIN FABIOLA ALMAZAN GUILLEN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11108
ENCUENTRO SOCIAL,CLAUDIO CARRILLO RAMOS,,ANDRES AMADOR NAVARRO,False,
ENCUENTRO SOCIAL,EVA SORALLA PORTILLO FIGUEROA,11110,EDELMIRA GONZALEZ RIVERA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11110
ENCUENTRO SOCIAL,NAHUM NAVAS RUIZ,10757,JESUS COLUNGA BERNAL,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10757
ENCUENTRO SOCIAL,ALMA ROSA CAMPOS ROJAS,11071,ISABEL RAMIREZ GARCES,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11071
ENCUENTRO SOCIAL,OMAR ZUÑIGA LOZANO,10695,ENRIQUE RIOS RANGEL,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10695
ENCUENTRO SOCIAL,ESPERANZA PARDO FLORES,,BEATRIZ ARAY PALOMINO GARCIA,False,
ENCUENTRO SOCIAL,JUAN GUILLERMO MORALES FRAGOSO,10705,OSCAR FELIPE MORALES FRAGOSO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10705
ENCUENTRO SOCIAL,MARIA ELEAZAR MONTIEL LARA,,ESPERANZA HERNANDEZ ESCORCIA,False,
ENCUENTRO SOCIAL,MIGUEL ANGEL ORTIZ LOPEZ,10719,HILARIO MANUEL MONROY BARRERA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10719
ENCUENTRO SOCIAL,ALMA ANGELICA SANCHEZ HERNANDEZ,10725,SUSANA TREJO HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10725
ENCUENTRO SOCIAL,ERNESTO DEL TORO GARCIA,,ELISEO SALVADOR REYES HERNANDEZ,False,
ENCUENTRO SOCIAL,MARIA DEL PILAR CANALES VALDES,10733,MARIA DEL PILAR EDITH CALVO ALGARIN,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10733
ENCUENTRO SOCIAL,RICARDO AVILA ARAUJO,,CESAR ALEJANDRO HERNANDEZ RIVERA,False,
ENCUENTRO SOCIAL,ADRIANA MARTINEZ SANTILLAN,10739,CELIA RODRIGUEZ CHAVEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10739
ENCUENTRO SOCIAL,AMARANTO JIMENEZ DOMINGUEZ,,JESUS IVAN MATEO GARCIA,False,
ENCUENTRO SOCIAL,MYRNA YAZMIN GUZMAN MALDONADO,,VALERIA ALEJANDRA REBOLLO GUZMAN,False,
ENCUENTRO SOCIAL,MIGUEL ANGEL MEDINA ZENON,,CANEK PAVEL FLORES CHAVESTE,False,
ENCUENTRO SOCIAL,BRENDA GREYC NEGRETE ROSAS,10755,ELVIA HERNANDEZ CASTILLO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10755
ENCUENTRO SOCIAL,ALFREDO ISMAEL ROMAN MASSO,10759,NOE JOEL CONTRERAS SORIANO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10759
ENCUENTRO SOCIAL,NORMA ANGELICA DIAZ GOMEZ,,ANA MARIA SALDAÑA ORTIZ,False,
ENCUENTRO SOCIAL,CARLOS AVILES GUTIERREZ,,ALEJANDRO DANIEL PARAMO ROSAS,False,
ENCUENTRO SOCIAL,VIOLETA ORENCIO AGUIRRE,10769,CONCEPCION CRUZ AGUILA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10769
ENCUENTRO SOCIAL,JHONATAN ADRIAN TELLEZ FLORES,10773,OSCAR EULOGIO RIVAS,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10773
ENCUENTRO SOCIAL,MARTHA ADRIANA AMAYA CASIO,10777,XHIOMARA ESTELA TATENCO IÑIGUEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10777
ENCUENTRO SOCIAL,RAUL ERNESTO MEJIA CRUZ,,LUIS FLORES TOVAR,False,
ENCUENTRO SOCIAL,ELSA MARIA FLORES GALLARDO,10771,ILSE MONSERRAT LOPEZ RAMIREZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10771
ENCUENTRO SOCIAL,JOSE ANTONIO GARCIA CRUZ,,ANDRES HERNANDEZ RUIZ,False,
ENCUENTRO SOCIAL,GRACIELA SERRANO HERNANDEZ,,KAREN LIZETH MACEDO SERRANO,False,
ENCUENTRO SOCIAL,ARTURO ALBERTO SOTOMAYOR PONZANELLI,,ALEJANDRO RIOJA RIVERA,False,
ENCUENTRO SOCIAL,MA DEL ROCIO AVONCE TRUJILLO,10783,SANDRA XIOMARA ALEJANDRO SANDOVAL,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10783
ENCUENTRO SOCIAL,FERNANDO VALENCIA BRAVO,,FERNANDO MARTIÑON FUNES,False,
ENCUENTRO SOCIAL,ROSALINDA GUTIERREZ ROMAN,10787,NORMA PATRICIA GARCIA ROSAS,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10787
ENCUENTRO SOCIAL,PEDRO EDUARDO CONTRERAS ALVAREZ,,CHRISTIAN DE LEON GONZALEZ,False,
ENCUENTRO SOCIAL,ANA JUDITH VARGAS PADILLA,10761,NAYELI CAMARGO MARTINEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10761
ENCUENTRO SOCIAL,GABRIEL RICARDO ROJAS CERVANTES,10791,LORENZO RODOLFO ROSAS ALVARADO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10791
ENCUENTRO SOCIAL,MARGARITA ISABEL VILLALBA CAMACHO,10795,ALEJANDRA ITZEL PEREZ MALDONADO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10795
ENCUENTRO SOCIAL,ENRIQUE FREGOSO URBINA,10799,NESTOR SERNA RODRIGUEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10799
ENCUENTRO SOCIAL,ELIZABETH GARCIA SOTO,,MAYOLA SIERRA ARENAS,False,
ENCUENTRO SOCIAL,ALARII JERONIMO MIJANGOS,10813,ALAN EDUARDO HERNANDEZ BARRERA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10813
ENCUENTRO SOCIAL,HILDA RAMIREZ MORALES,,ELODIA CRUZ LARA,False,
ENCUENTRO SOCIAL,CARLOS ALBERTO TORRES HIDALGO,10823,JORGE GRANADOS SANCHEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10823
ENCUENTRO SOCIAL,INDIRA TORRES GARCIA,10829,CLAUDIA CASTAÑEDA NICOLAS,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10829
ENCUENTRO SOCIAL,JESUS FIGUEROA ALCANTARA,,MARCELINO ZAMORA DEL ANGEL,False,
ENCUENTRO SOCIAL,PAOLA OSIRIS AVILA ARREOLA,10841,MYTZY CITLALY ROSAS PEDRAZA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10841
ENCUENTRO SOCIAL,GILBERTO CASTELLANOS CASTILLO,,JOSE LUIS RAMOS ALCANTARA,False,
ENCUENTRO SOCIAL,IVETTE FABIOLA OJEDA ARRIAGA,,DENYS ERNESTINA SUAREZ PAREDES,False,
ENCUENTRO SOCIAL,JORGE SALAS GUTIERREZ,10803,MIGUEL ANGEL CRUZ AGUILA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10803
ENCUENTRO SOCIAL,REYNA GIOVANNA GOMEZ FONSECA,,GIOVANA MONSERRAT JIMENEZ RIVERA,False,
ENCUENTRO SOCIAL,FRANCISCO ALVAREZ GONZALEZ,10817,EDGAR PALACIOS OSORIO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10817
ENCUENTRO SOCIAL,ARELI GENOVEVA HERNANDEZ GONZALEZ,,MARICARMEN TOVAR GARCIA,False,
ENCUENTRO SOCIAL,ALEJANDRO HURTADO DURAN,,MARIO ABEL GAZAL RODRIGUEZ,False,
ENCUENTRO SOCIAL,ANGELICA JUANITA FIERROS SOLANO,,IVON ESCUDERO GUTIERREZ,False,
ENCUENTRO SOCIAL,SILVERIO MARTINEZ MARTINEZ,,LINO HERNANDEZ RAMIREZ,False,
ENCUENTRO SOCIAL,NAHOMI PEREZ ALVIZO,10843,SANDRA GUADALUPE MALAGON LARA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/10843
INDEPENDIENTE,ALEJANDRO DE SANTIAGO PALOMARES SAENZ,,MIGUEL ANGEL MONTERDE ALARCON,False,
INDEPENDIENTE,ALEXIS EMILIANO ORTA SALGADO,,DORA ELENA LEON OCHOA,False,
INDEPENDIENTE,ALVARO LUNA PACHECO,11123,EDITH CRUZ HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11123
INDEPENDIENTE,ANA ZELTZIN ZITLALLI MORALES FLORES,,ARIADNA YAZMIN RAMIREZ MOCTEZUMA,False,
INDEPENDIENTE,BLANCA IVETH MAYORGA BASURTO,11135,MARIA DEL CARMEN DIAZ HERNANDEZ,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11135
INDEPENDIENTE,ELSA DE GUADALUPE CONDE RODRIGUEZ ELSA CONDE,11127,ORFE CASTILLO OSORIO,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11127
INDEPENDIENTE,ENRIQUE PEREZ CORREA,,ESTHER SILVIA SANCHEZ BARRIOS,False,
INDEPENDIENTE,FERNANDO HIRAM ZURITA JIMENEZ,11081,GABRIELA SALGADO CALDERON,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11081
INDEPENDIENTE,GERARDO CLETO LOPEZ BECERRA CLETO,11085,GERARDO GUILLERMO REYES GUIZAR,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11085
INDEPENDIENTE,ISMAEL FIGUEROA FLORES,,HORACIO GAMALIEL GUERRERO MARTINEZ,False,
INDEPENDIENTE,JORGE EDUARDO PASCUAL LOPEZ,,ALMA TANIA VITE TORRES,False,
INDEPENDIENTE,JUAN MARTIN SANDOVAL DE ESCURDIA,,VALENTIN DE LA ROSA SANCHEZ,False,
INDEPENDIENTE,JULIO CAZARES RIOS,,NESTOR JAVIER LARIZ MEDINA,False,
INDEPENDIENTE,LORENA OSORNIO ELIZONDO,,XANY URIBE VILLANUEVA,False,
INDEPENDIENTE,MARTHA PATRICIA PATIÑO FIERRO PATY PATIÑO,,SANDRA CAROLINA GIL LAMADRID GRAJALES,False,
INDEPENDIENTE,NATALIA EUGENIA CALLEJAS GUERRERO,,ARELI ZARAI ROJAS RIVERA,False,
INDEPENDIENTE,NAZARIO NORBERTO SANCHEZ,,JESUS ANDRES AVILA JIMENEZ,False,
INDEPENDIENTE,RICARDO ANDRES PASCOE PIERCE,,FACUNDO GONZALEZ BARCENAS,False,
INDEPENDIENTE,SERGIO ABRAHAM MENDEZ MOISSEN,,JUANA MIRNA SULEM ESTRADA SALDAÑA,False,
INDEPENDIENTE,SERGIO GABRIEL GARCIA COLORADO,,ALAN ADOLFO GOMEZ TRUJILLO,False,
INDEPENDIENTE,XAVIER GONZALEZ ZIRION,11077,IGNACIO GILBERTO CASTELAN GASCA,True,https://portalanterior.ine.mx/archivos2/portal/Elecciones/2016/PELocales/tipo/unica/CdMex/CandidatasyCandidatos/detalle.html#!/Candidato/11077
