id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,ideology_classification,economic_axis,social_axis,populist_tendency,nationalist_tendency,current_political_alignment,economic_left_score,economic_right_score,social_progressive_score,social_conservative_score,populist_score,nationalist_score,amlo_4t_score,opposition_score
COSTANZO,NA,"IMPULSAR UNA REFORMA LABORAL CON PERSPECTIVA INTERGENERACIONAL Y DE GÉNERO, QUE CONSIDERE LAS CONDICIONES DE TRABAJO EN QUE SE DESARROLLAN LAS MUJERES, QUE GARANTICE SEGURIDAD SOCIAL, IGUALDAD SALARIAL ENTRE HOMBRES Y MUJERES Y SANCIONE LA DISCRIMINACIÓN POR EMBARAZO Y ACOSO SEXUAL Y/O LABORAL, ESTIMULANDO LA CREACIÓN DE EMPLEOS DE CALIDAD PARA MUJERES.
PROMOVER LEYES Y POLÍTICAS PÚBLICAS QUE GARANTICEN EL DERECHO DE LAS MUJERES A DECIDIR SOBRE SU CUERPO Y A UNA SALUD MENTAL, SEXUAL Y REPRODUCTIVA RESPONSABLE, INFORMADA, AJENA A PREJUICIOS Y RESPETUOSA DE SUS DECISIONES.",MC,DIPUTACIÓN DE REPRESENTACIÓN PROPORCIONAL,NA,CEE,POPULISTA_NACIONALISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
COLUNGA,NA,"SE REQUIERE BLINDAR Y GARANTIZAR EN LA LEY ELECTORAL LA PARTICIPACION DE LAS PERSONAS CON IDENTIDAD DIVERSA, PARA QUE ESTAS NO SEAN
 USURPADAS POR HOMBRES CIS GENEROS; PUES SON ESPACIOS QUE DEBEN ESTAR UNICA Y ESPECIALMENTE OCUPADOS POR PERSONAS QUE REALMENTE PERTENEZCAN A POBLACION LGBTIQ",MC,DIPUTACIÓN DE REPRESENTACIÓN PROPORCIONAL,NA,CEE,IZQUIERDA_MODERADA,,,,,,,,,,,,,
ALVAREZ,NA,"LAS MUJERES TODOS LOS DÍAS VIVIMOS EXPUESTAS A SITUACIONES DE RIESGO EN NUESTRAS CASAS, EN LA CALLE, EN EL TRABAJO, INCLUSO EN LA ESCUELA, NECESITAMOS DESTINAR RECURSO PARA REFORZAR Y DE SER NECESARIO CREAR INSTANCIAS QUE AYUDEN NO SÓLO A ATENDER A LAS VÍCTIMAS DE VIOLENCIA SI NO BUSCAR PREVENIRLA Y ERRADICARLA. GENERAR PUNTOS VIOLETA EN LAS DIFERENTES INSTANCIAS DE GOBIERNO Y EN SECTOR PRIVADO CON PERSONAL CAPACITADO QUE PUEDAN ATENDER LOS CASOS Y NO REVICTIMICE A LAS MUJERES, QUE SEAN ESPACIOS SEGUROS DONDE LAS MUJERES PUEDAN EXPRESARSE Y SENTIR SEGURAS SIN MIEDO A SER JUZGADAS NI SEÑALADAS",MC,DIPUTACIÓN DE REPRESENTACIÓN PROPORCIONAL,NA,CEE,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
ROSAS,NA,"MODIFICACIONES A LA LEY DE ADICCIONES PARA GARANTIZAR MAYOR VISIBILIZACIÓN DE LAS CAMPAÑAS DE PREVENCIÓN DE ADICCIONES Y PROCURACIÓN DE LA SALUD MENTAL, FORTALECIENDO LAS COMPETENCIAS DEL CONSEJO ESTATAL CONTRA LAS ADICCIONES, A SU VEZ QUE LA EVALUACIÓN CON BASE EN INDICADORES DE RESULTADOS QUE ACREDITEN EL IMPACTO SOCIAL. LA POBLACIÓN OBJETIVO SON NIÑAS, NIÑOS, ADOLESCENTES, JÓVENES Y PERSONAS AUTOIDENTIFICADAS COMO ADICTAS. ME INTERESA LLEVAR A CABO ESTA PROPUESTA DURANTE EL PRIMER AÑO DE LA LEGISLATURA.",PARTIDO MORENA,DIPUTACIÓN DE REPRESENTACIÓN PROPORCIONAL,NA,CEE,NACIONALISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
HERNANDEZ,NA,"MEJORAR LAS CONDICIONES DE VIALIDADES Y BANQUETAS PARA LAS PERSONAS CON DISCAPACIDAD Y ADULTOS DE LA TERCERA EDAD. CONSTRUYENDO Y REHABILITANDO RAMPAS PARA DISCAPACITADOS, APLICACIÓN DE LÍNEAS DE CRUCE PEATONAL Y EN CIERTOS PUNTOS SEÑALAMIENTOS Y DISPOSITIVOS PARA EL APOYO DE ESTAS PERSONAS. LA MOVILIDAD Y FACILIDAD DE TRÁNSITO EN CALLES Y BANQUETAS ES PARA TODOS.",PARTIDO MORENA,DIPUTACIÓN DE REPRESENTACIÓN PROPORCIONAL,NA,CEE,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
CARRIZALES,NA,VELAR POR LAS MUJERES QUE ESTAN VIVAS Y POR LAS QUE YA NO ESTAN GENERAR UNA PROPUESTA EN LA QUE PODAMOS CUIDAR A LAS MUJERES CON BOTONES DE PANICO Y TENER UNA LINEA TELEFONICA DE ATENCION A LAS VICTIMAS PARA QUE CUANDO ESTEN EN SITUACION DE RIESGO PUEDAN CONTAR CON EL APOYO DE LAS AUTORIDADES.,PARTIDO NUEVA ALIANZA SAN LUIS POTOSÍ,DIPUTACIÓN DE REPRESENTACIÓN PROPORCIONAL,NA,CEE,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
POZOS,NA,"CREAR UN AREA DE ASESORIA LEGAL, PSICOLOGICA QUE DE SEGUIMIENTO A LOS CASOS EXISTENTES HASTA SU CONCLUSION, PRESTANDO SERVICIO A LOS GRUPOS VULNERABLES, CON METAS A CORTO PLAZO.",PARTIDO NUEVA ALIANZA SAN LUIS POTOSÍ,PRESIDENCIA MUNICIPAL,NA,CME-AXTLA DE TERRAZAS,POPULISTA_IZQUIERDA_MODERADA,,,,,,,,,,,,,
CARRIZALES,NA,"LA EQUIDAD DE GÉNERO SE TRADUCE EN IGUALDAD DE CONDICIONES, MANIFESTAREMOS ESTA CREENCIA CON LA IMPLEMENTACIÓN DE IGUAL NÚMERO DE PUESTOS PARA HOMBRES Y MUJERES DESDE LA ADMINISTRACIÓN PÚBLICA MUNICIPAL, A IGUAL RESPONSABILIDAD Y RENDIMIENTO, IGUAL SALARIO, ADEMÁS, IMPLEMENTAREMOS UNA UNIDAD ADMINISTRATIVA QUE SE ENCARGUE DE ATENDER CASOS DE DISCRIMINACIÓN EN CUALQUIERA DE SUS EXPRESIONES, ADEMÁS DE PROMOVER ACCIONES DE INCLUSIÓN ENTRE LA POBLACIÓN, ESTO SE REALIZARÍA DENTRO DE LOS PRIMEROS 100 DÍAS DE ADMINISTRACIÓN.",PARTIDO ACCIÓN NACIONAL,PRESIDENCIA MUNICIPAL,NA,CME-CIUDAD DEL MAIZ,POPULISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
JASSO,NA,PROGRAMA DE INCLUSIÓN LABORAL A ADULTOS MAYORES Y PERSONAS CON DISCAPACIDAD,PARTIDO ACCIÓN NACIONAL,PRESIDENCIA MUNICIPAL,NA,CME-CIUDAD FERNANDEZ,CENTRO_CONSERVADOR,,,,,,,,,,,,,
CEDILLO,NA,"VIOLENCIA DE GÉNERO

CADA DÍA SON MÁS LOS CASOS DONDE LA MUJER SIGUE SIENDO VIOLENTADA EN DIFERENTES ASPECTOS, POR ELLO NUESTRO PROYECYO DE GOBIERNO ESTABLECE LA NECESIDAD DE CREAR EL PROGRAMA ESPACIOS SEGUROS CON EL ÁNIMO DE MINIMIZAR ESTA SITUACIÓN LAMENTABLE EN LA SOCIEDAD.
ESTE ESFUERZO DEL GOBIERNO MUNICIPAL NO PODRÍA SER POSIBLE SIN LA PARTICIPACIÓN DE LA SOCIEDAD CIVIL Y DE LAS CÁMARAS EMPRESARIALES DE LA CIUDAD, CADA DÍA EL NÚMERO DE VICTIMAS AUMENTA, EN PARTE POR LA FALTA DE CONFIANZA DE LAS VICTIMAS EN LAS AUTORIDADES ENCARGADAS DE DEFENDER SUS DERECHOS EN EL MARCO JURÍDICO Y TAMBIÉN POR EL TEMOR FUNDADO DE LAS REPRESALIAS.
 POR ELLO LA PROPUESTA ES CLARA CREAR LA DIRECCIÓN DE VIOLENCIA DE GENERO CON PRESUPUESTO REAL Y ESTRUCTURA BIEN DEFINIDA QUE COADYUVE EN MINIMIZAR ESTÁ LAMENTABLE SITUACIÓN O PORQUE NO EN EL CORTO PLAZO ERRADICARLA.",PARTIDO CONCIENCIA POPULAR,PRESIDENCIA MUNICIPAL,NA,CME-CIUDAD VALLES,DERECHA_CONSERVADORA,,,,,,,,,,,,,
RODRIGUEZ,NA,"EQUIDAD DE GÉNERO Y EMPODERAMIENTO DE LAS MUJERES.
MI PROPUESTA COMO CANDIDATA INDEPENDIENTE, ES PROMOVER TALLERES DE CAPACITACIÓN LABORAL PARA MUJERES EN EJIDOS Y COLONIAS MARGINADAS, A SU VEZ EN ESTOS CENTROS PODRÁN RECIBIR CURSOS SOBRE DERECHOS LABORALES Y SOBRE DERECHOS DE LA MUJER, PARA QUE TOMEN CONCIENCIA DEL ROL QUE TIENEN SOCIALMENTE Y SE BUSQUE SU EMPODERAMIENTO, EN LO FAMILIAR, EN SU ROL DE MUJER, DE TRABAJADORA, DE MADRE,  DE ESPOSA, TALES DERECHOS SE TIENEN QUE HACER VISIBLES, PUES YA EXISTEN, AUSPICIADOS POR LA ORGANIZACIÓN DE NACIONES UNIDAS Y POR LA DECLARATORIA DE PARÁ BRASIL, EN DONDE SE MANIFIESTAN LAS FORMAS DE PROTECCIÓN PARA ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES, HE DE CONTRIBUIR EN FORTALECER Y VISIBILIZAR DICHA DECLARATORIA Y HACER VIGENTES LOS DERECHOS LABORALES QUE PROTEGE LA ORGANIZACIÓN INTERNACIONAL DEL TRABAJO (OIT), NUESTRO MUNICIPIO DE VALLES, TIENE QUE SER UN LUGAR EN DONDE EL GOBIERNO TIENE QUE ADAPTARSE A LAS NUEVAS CONDICIONES DE GLOBALIZACIÓN DE LA PRODUCCIÓN EN DONDE LA MUJER TIENE QUE SER INCORPORADA AL TRABAJO, Y SE EVITE SU DISCRIMINACIÓN POR SER MUJER, URGENTE EL EQUILIBRIO EN EQUIDAD DE GÉNERO, Y SUS DERECHOS LABORALES SE CUMPLAN COMO EN PAÍSES AVANZADOS,  IMPORTANTE HACER VISIBLES LOS DERECHOS DE LA MUJER, EN TODOS LOS EJIDOS Y COLONIAS DE NUESTRO MUNICIPIO, PERO TAMBIÉN ES APOYAR EL EMPODERAMIENTO DE LA MUJER EN EL ASPECTO ECONÓMICO, NO BASTA CON MERAS INFORMACIONES TEÓRICAS ES NECESARIO INICIAR CENSOS Y DECIR  A LAS MUJERES QUE  UN QUEHACER DOMÉSTICO ES UN TRABAJO , QUE TOMEN CONCIENCIA DE SU ROL PRODUCTIVO EN EL HOGAR.",CANDIDATURA INDEPENDIENTE CD VALLES,PRESIDENCIA MUNICIPAL,NA,CME-CIUDAD VALLES,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
SEGOVIA,NA,"DENTRO DE MIS EJES DE GOBIERNO NOS ADENTRAMOS A UN MATEHUALA CON LAS MUJERES: COMBATIENDO LA INSEGURIDAD Y ERRADICANDO LA ALERTA DE GÉNERO PARA QUE NUESTRAS NIÑAS, JÓVENES Y ADULTAS PUEDAN SENTIRSE SEGURAS Y PLENAS,  IMPLEMENTANDO POR PRIMERA VEZ UN PROTOCOLO PARA ERRADICAR LA VIOLENCIA DE GÉNERO CONTRA LAS MUJERES EN COORDINACIÓN CON EL INSTITUTO DE LAS MUJERES Y AUMENTANDO LA SEGURIDAD.",PVEM,PRESIDENCIA MUNICIPAL,NA,CME-MATEHUALA,CENTRO_CONSERVADOR,,,,,,,,,,,,,
CABRERA,NA,"EN NUESTRO MUNICIPIO, NOS COMPROMETEMOS A PROMOVER LA IGUALDAD DE GÉNERO EN TODAS LAS ÁREAS DE LA VIDA. PROPONEMOS IMPLEMENTAR PROGRAMAS DE SENSIBILIZACIÓN Y CAPACITACIÓN SOBRE GÉNERO PARA FUNCIONARIOS MUNICIPALES, ASÍ COMO PARA LA COMUNIDAD EN GENERAL. FOMENTAREMOS LA PARTICIPACIÓN POLÍTICA Y SOCIAL DE LAS MUJERES, PROMOVIENDO SU PRESENCIA EN PUESTOS DE LIDERAZGO Y TOMA DE DECISIONES.",PARTIDO ACCIÓN NACIONAL,PRESIDENCIA MUNICIPAL,NA,CME-SAN CIRO DE ACOSTA,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
HERNANDEZ,NA,"EN MATERIA DE GENERO, COMO PRESIDENTE MUNICIPAL QUIERO IMPULSAR LA CREACIÓN DE UNA ORGANIZACIÓN QUE APOYE A TODAS LAS MUJERES VÍCTIMAS DE VIOLENCIA, FAMILIAR LABORAL Y ESCOLAR. BRINDÁNDOLES ATENCIÓN MÉDICA Y PSICOLÓGICA, ASÍ COMO CREAR UN LUGAR Y UNA COMUNIDAD DONDE SE SIENTAN SEGURAS",PARTIDO CONCIENCIA POPULAR,PRESIDENCIA MUNICIPAL,NA,CME-SAN MARTIN CHALCHICUAUTLA,POPULISTA_NACIONALISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
ROCHA,NA,"PROPUESTA EN MATERIA DE GÉNERO. 
EL RECONOCER LA IMPORTANCIA E INCREMENTAR LA PARTICIPACIÓN DE LAS MUJERES, JÓVENES Y PERSONAS CON DISCAPACIDAD EN ESPACIOS Y PUESTOS DE TOMA DE DECISIÓN. EN DONDE SU VOZ Y PARTICIPACIÓN COADYUVEN EN LA CONSTRUCCIÓN DE POLÍTICAS PÚBLICAS ENFOCADAS AL RESPETO Y RECONOCIMIENTO DE LAS DIFERENCIAS.",MC,PRESIDENCIA MUNICIPAL,NA,CME-SANTA MARIA DEL RIO,CENTRO_CONSERVADOR,,,,,,,,,,,,,
GAITAN,NA,"GENERAR ESPACIOS DE TRABAJO DENTRO DEL AYUNTAMIENTO PARA PERSONAS CON DIVERSIDAD DE GENERO Y SEXO, ASÍ COMO PARA PERSONAS CON DISCAPACIDAD, YA QUE SON PERSONAS CON GRANDES CUALIDADES QUE NOS AYUDARÍAN MUCHO A NUESTROS PROYECTOS.
CREAR ESPACIOS DE REHABILITACIÓN A PERSONAS CON PROBLEMAS DE ADICCIÓN Y CAPACITARLOS EN ALGÚN OFICIO QUE LES PERMITA CREAR FUENTES DE EMPLEO Y ASÍ PUEDAN INCLUIRSE A LA SOCIEDAD SIN SER DISCRIMINADOS",PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRESIDENCIA MUNICIPAL,NA,CME-SOLEDAD DE GRACIANO SANCHEZ,CENTRO_CONSERVADOR,,,,,,,,,,,,,
ZUMAYA,NA,"MI PROPUESTA ES IMPLEMENTAR EL DESARROLLO DE CAMPAÑAS DE SENSIBILIZACIÓN PARA PROMOVER UNA CULTURA DE IGUALDAD DE GÉNERO, RESPETO MUTUO Y NO DISCRIMINACIÓN EN TAMUÍN. ESTO INCLUIRÁ DESAFIAR ESTEREOTIPOS DE GÉNERO Y PROMOVER RELACIONES BASADAS EN EL CONSENTIMIENTO, EL RESPETO Y LA EQUIDAD, CONTRIBUYENDO ASÍ A LA CONSTRUCCIÓN DE UNA SOCIEDAD MÁS INCLUSIVA Y JUSTA PARA TODOS.",PARTIDO CONCIENCIA POPULAR,PRESIDENCIA MUNICIPAL,NA,CME-TAMUIN,CENTRO_CONSERVADOR,,,,,,,,,,,,,
CERVANTES,NA,"TENER UN ÁREA DE ORIENTACIÓN PARA PERSONAS QUE SE SIENTAN RECHAZADAS EN CUALQUIER ÁMBITO SOCIAL, PROPORCIONARLES APOYO PSICOLÓGICO DONDE SE SIENTAN ACEPTADOS E INTEGRARLOS COMO PARTE DE ÉSTA COMUNIDAD,  BRINDÁNDOLES ÁREAS DE TRABAJO Y CAPACITACIÓN.",MC,PRESIDENCIA MUNICIPAL,NA,CME-TAMUIN,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
URIBE,NA,"ANTES DE PENSAR EN INICIATIVAS PIENSO QUE DEBEMOS DE ESFORZARNOS POR ENTENDER LO QUE ES EL MACHISMO, Y COMO ATACAR LOS MICROMACHISMOS, ASÍ MISMO ES FUNDAMENTAL APOYARNOS EN ASOCIACIONES CIVILES QUE NOS BRINDA VASTAS HERRAMIENTAS PARA PODER APRENDER A TRABAJAR DE UNA MANERA SIMPÁTICA CON LAS MUJERES VULNERABLES, Y SÓLO DE ESA FORMA CONSIDERO QUE PODREMOS TENER UNA INSTITUCIÓN REALMENTE FUNCIONAL QUE APOYE A LA MUJER",MC,PRESIDENCIA MUNICIPAL,NA,CME-TIERRA NUEVA,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
CABRERA,NA,"COMO PRESIDENTA MUNICIPAL DE XILITLA, MI PROPUESTA SE CENTRA EN ABORDAR LA DEUDA HISTÓRICA CON LOS PUEBLOS ORIGINARIOS Y PROMOVER LA JUSTICIA SOCIAL. TRABAJARÉ PARA FORTALECER LOS DERECHOS TERRITORIALES INDÍGENAS, ASEGURANDO LA TITULACIÓN Y PROTECCIÓN DE SUS TIERRAS ANCESTRALES, ASÍ COMO PROMOVIENDO EL RECONOCIMIENTO DE SU AUTODETERMINACIÓN EN LA TOMA DE DECISIONES QUE AFECTAN A SUS COMUNIDADES. ADEMÁS, ME COMPROMETO A FACILITAR EL ACCESO EQUITATIVO A SERVICIOS ESENCIALES COMO EDUCACIÓN, SALUD Y VIVIENDA, ELIMINANDO LAS BARRERAS QUE IMPIDEN A LAS COMUNIDADES INDÍGENAS ACCEDER A ESTOS SERVICIOS BÁSICOS. ESTO IMPLICARÁ MEJORAR LA INFRAESTRUCTURA EDUCATIVA Y DE SALUD EN LAS ÁREAS INDÍGENAS, ASÍ COMO IMPLEMENTAR PROGRAMAS DE VIVIENDA ASEQUIBLE QUE RESPETEN Y VALOREN LA CULTURA Y LAS TRADICIONES DE LOS PUEBLOS ORIGINARIOS.

PARA PROMOVER EL DESARROLLO ECONÓMICO SOSTENIBLE EN LAS COMUNIDADES INDÍGENAS, CREARÉ PROGRAMAS QUE RECONOZCAN Y FORTALEZCAN SUS TRADICIONES Y CONOCIMIENTOS, FOMENTANDO ACTIVIDADES ECONÓMICAS BASADAS EN LA AGRICULTURA SUSTENTABLE, ARTESANÍAS LOCALES Y TURISMO CULTURAL. ESTO NO SOLO AYUDARÁ A GENERAR INGRESOS EN ESTAS COMUNIDADES, SINO QUE TAMBIÉN PRESERVARÁ SU PATRIMONIO CULTURAL Y FORTALECERÁ SU IDENTIDAD.

ADEMÁS, ME COMPROMETO A PROMOVER PROGRAMAS DE CAPACITACIÓN Y EMPLEO DIRIGIDOS ESPECÍFICAMENTE A LOS JÓVENES INDÍGENAS, BRINDÁNDOLES LAS HABILIDADES Y OPORTUNIDADES NECESARIAS PARA PROSPERAR EN UN MUNDO CADA VEZ MÁS GLOBALIZADO. ASIMISMO, TRABAJARÉ PARA FOMENTAR EL DIÁLOGO INTERCULTURAL Y LA COOPERACIÓN ENTRE LAS DIFERENTES COMUNIDADES DE XILITLA.",PARTIDO MORENA,PRESIDENCIA MUNICIPAL,NA,CME-XILITLA,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
36524,Gabriela Sarai Ornelas Alvarez,M,1,Senador MR,NA,1,CENTRO,,,,,,,,,,,,,
36506,Cesar Lozano Herrera,M,1,Senador MR,NA,1,CENTRO,,,,,,,,,,,,,
36557,Ignacio Anaya Barriguete,M,1,Senador MR,NA,2,CENTRO,,,,,,,,,,,,,
37869,Veronica Judith Corona Gonzalez,M,1,Senador MR,NA,2,CENTRO,,,,,,,,,,,,,
32458,Jesus Lucia Trasviña Waldenrath,M,3,Senador MR,NA,3,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
50661,Oscar Eduardo Ramirez Aguilar,M,3,Senador MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
48915,Nestora Salgado García,M,3,Senador MR,NA,12,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
36399,Arturo Alberto Jheman Zetina,M,1,Senador MR,NA,14,CENTRO,,,,,,,,,,,,,
36414,Leonor Ceballos Gonzalez,M,1,Senador MR,NA,14,CENTRO,,,,,,,,,,,,,
32764,Gerardo Andres Herrera Perez,M,1,Senador MR,NA,16,CENTRO,,,,,,,,,,,,,
50934,Blanca Estela Piña Gudiño,M,3,Senador MR,NA,16,POPULISTA_NACIONALISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
44347,Radames Salazar Solorio,M,3,Senador MR,NA,17,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
67295,Rodrigo Plancarte de la Garza,M,1,Senador MR,NA,19,CENTRO,,,,,,,,,,,,,
32508,Maria Josefina Banda Zermeño,M,3,Senador MR,NA,24,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
36245,Patricio Edgar King Lopez,M,1,Senador MR,NA,28,CENTRO,,,,,,,,,,,,,
50954,Hilda Mariana Cruz Pool,M,3,Senador MR,NA,31,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
52618,Miguel Angel Mancera Espinosa,M,1,Senador RP,9.0,0,POPULISTA_NACIONALISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
77812,Geraldine Gonzalez Cervantes,M,1,Senador RP,NA,0,CENTRO,,,,,,,,,,,,,
54409,Blanca Estela Piña Gudiño,M,1,Senador RP,NA,0,POPULISTA_NACIONALISTA_IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
54648,Nestora Salgado García,M,1,Senador RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
54747,Imelda Castro Castro,M,1,Senador RP,NA,0,CENTRO_CONSERVADOR,,,,,,,,,,,,,
54702,Nayar Mayorquin Carrillo,M,1,Senador RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
46344,Blanca Judith Diaz Delgado,M,1,Senador RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
31470,Leslie Monserrat Orozco Verdin,M,1,Diputado Federal RP,NA,0,CENTRO_CONSERVADOR,,,,,,,,,,,,,
31502,Christian Arturo Yescas Blancas,M,1,Diputado Federal RP,NA,0,CENTRO_CONSERVADOR,,,,,,,,,,,,,
44739,Ernesto Vargas Contreras,M,1,Diputado Federal RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
44897,Oscar Gonzalez Yañez,M,1,Diputado Federal RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
36615,Ernesto Laguardia Longega,M,1,Diputado Federal RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
50823,Lidia Garcia Anaya,M,1,Diputado Federal RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
67348,Maria del Angel Vargas Romero,M,1,Diputado Federal RP,NA,0,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
38810,Samantha Wendolyn Reyes Martínez,M,1,Diputado Federal MR,NA,1,CENTRO_CONSERVADOR,,,,,,,,,,,,,
31820,Jesus Eduardo Muñoz de Leon,M,1,Diputado Federal MR,NA,1,CENTRO_CONSERVADOR,,,,,,,,,,,,,
38993,Elba Lorena Torres Diaz,M,3,Diputado Federal MR,NA,1,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
31824,Lesli Carolina Lopez Velarde Veloz,M,1,Diputado Federal MR,NA,1,CENTRO_CONSERVADOR,,,,,,,,,,,,,
31742,Marco Aurelio Gamez Servin,M,1,Diputado Federal MR,NA,2,CENTRO_CONSERVADOR,,,,,,,,,,,,,
48252,Jesus Salvador Minor Mora,M,3,Diputado Federal MR,NA,2,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
48254,Marina del Pilar Avila Olmeda,M,3,Diputado Federal MR,NA,2,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
49522,Armando Reyes Ledesma,M,3,Diputado Federal MR,NA,2,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
31746,Mario Valerio Hernandez,M,1,Diputado Federal MR,NA,2,CENTRO_CONSERVADOR,,,,,,,,,,,,,
32560,Socorro Irma Andazola Gomez,M,3,Diputado Federal MR,NA,2,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
67252,Oscar Alberto Chavez Garcia,M,1,Diputado Federal MR,NA,2,CENTRO_CONSERVADOR,,,,,,,,,,,,,
32562,Mario Ismael Moreno Gil,M,3,Diputado Federal MR,NA,2,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
31750,Claudia Nieto Perez,M,1,Diputado Federal MR,NA,2,CENTRO_CONSERVADOR,,,,,,,,,,,,,
31752,Julio Antonio Valencia Macfarland,M,1,Diputado Federal MR,NA,2,CENTRO_CONSERVADOR,,,,,,,,,,,,,
32564,Erik Isaac Morales Elvira,M,3,Diputado Federal MR,NA,2,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
31754,Karla Vivell Martinez Zendejas,M,1,Diputado Federal MR,NA,2,CENTRO_CONSERVADOR,,,,,,,,,,,,,
38785,Carlos Enrique Martínez Ake,M,3,Diputado Federal MR,NA,4,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
38787,Irasema del Carmen Buenfil Diaz,M,3,Diputado Federal MR,NA,4,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
38799,Manuela del Carmen Obrador Narvaez,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
81685,Alfredo Vazquez Vazquez,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
50050,Roque Luis Rabelo Velasco,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
49924,Clementina Marta Dekker Gomez,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
50054,Juan Enrique Farrera Esponda,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
55944,Yanet Martinez Dominguez,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
48278,Jose Luis Elorza Flores,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
36500,Maricruz Roblero Gordillo,M,3,Diputado Federal MR,NA,7,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
37781,Irma Estela Nevarez Guillen,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
39221,Hortencia Enriquez Ortega,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
37809,Fernando Octavio Garcia Gomez,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
39372,Karla Cecilia Ares Teran,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
32568,Rosario Guadalupe Chavez Valles,M,3,Diputado Federal MR,NA,8,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
39257,Alfredo Peña Rivera,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
39380,Cristina Martinez Rascon,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
39323,Manuela Isela Portillo Díaz,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
39288,Otto Alberto Valles Baca,M,1,Diputado Federal MR,NA,8,CENTRO_CONSERVADOR,,,,,,,,,,,,,
49936,Beatriz Rojas Martínez,M,3,Diputado Federal MR,NA,9,IZQUIERDA_TRADICIONAL,,,,,,,,,,,,,
